content,sentiment
"2011年度甜蜜家园""拜耳血糖仪""秋季之星投票
",0.9943604115654304
"2011年度甜蜜家园""拜耳血糖仪""冬季之星评选推荐ing
",0.9904632869907303
"[原创]2011年度甜蜜家园""拜耳血糖仪""秋季之星最终结果
",0.9964022153214183
"“一马血糖仪杯”第5届摄影大赛开始了
",0.9793700475217446
"雷兰动态血糖监测-免费佩戴活动公告
",0.9270914682947413
"雷兰动态血糖监测系统试用免责条款
",0.8922665955226123
"动态血糖监测系统适用人群
",0.8816318095980428
"新指南新思考：是否应当停用磺脲类药物？
",0.9505976915802009
"2011年度甜蜜家园""拜耳血糖仪""秋季之星 的奖品都收到了么？
",0.9947497701151271
"""一马血糖仪杯""第5届摄影大赛评审细则
",0.9746700225506605
"""一马血糖仪杯""第5届摄影大赛讲评奖品列表
",0.9567253421749926
"陈伟教授当选北京糖尿病防治协会理事长
",0.9793402535745466
"我也戴上雷兰动态血糖监测仪
",0.9876312583246222
"荣幸邀请到“黑山老幺”出任2型板块版主
",0.6030172648678348
"“糖尿病名医讲堂”-许樟荣-今天下午（4月23日）
",0.8601698875845889
"[原创]2011年度甜蜜家园""拜耳血糖仪""冬季之星投票
",0.993739786337962
"2012年度甜蜜家园""拜耳血糖仪""春季之星评选推荐ing
",0.9904632869907305
"2型糖尿病外科治疗的共识与异议
",0.8409194568705942
"糖尿病外科手术治疗病例回顾
",0.9996087892499587
"代谢性手术治疗患者的选择
",0.947438817214731
"治疗青少年2型糖尿病药物组合效果好
",0.9982786902237023
"拿到美敦力的722泵,不过我只试用动态血糖监测功能
",0.9508479528847014
"[原创]2011年度甜蜜家园""拜耳血糖仪""冬季之星最终评选结果
",0.9803410388936737
"模板:“一马血糖仪杯”摄影大赛-我的创作作品名称
",0.9995709381256355
"怡成网络医院志愿体验者征集方案
",0.8198683664524604
"北京糖友看过来，怡成活动，可以免费领试纸
",0.9594920778227967
"第七届5199健康网糖人节活动圆满结束
",0.8924852912970639
"摄影大赛-不再接受新作品上传
",0.9874336202633412
"最近京东店庆，可以抢些便宜货
",0.77694545242994
"""一马血糖仪杯""第5届摄影大赛-作品表
",0.9824303673169468
"最近会升级到DiscuzX2版本
",0.7469449971734049
"心情波动大，血糖难控
",0.9712300704070678
"[原创]升级到X2了错误报告贴
",0.7027564644154085
"QQ互联已经弄好了，欢迎测试
",0.6011078988554334
"""一马血糖仪杯""第5届摄影大赛投票了ing(每人可投5票)
",0.8408954277081122
"[原创]X2下糖尿病人饮食营养计算已经调试好了
",0.9751211771911122
"[原创]未解决的问题.以前填写的糖尿病类型,治疗信息没转过来
",0.8009555064136423
"[原创]discuzX2错误,异常报告贴
",0.8741877696249207
"""一马血糖仪杯""第5届摄影大赛获奖者名单-恭喜!!
",0.9247018769045668
"""一马血糖仪杯""第5届摄影大赛奖品发放明细
",0.9964190728146637
"光明日报：Ⅰ型糖尿病患者也能活出精彩
",0.99865668497909
"Entra Health Systems的血糖仪要进入中国了
",0.9365581069753922
"[转贴]医院内血糖监测现状堪忧
",0.9675572591525
"[原创]饮食与运动版块找版主
",0.8783814998472309
"朝鲜人民军最高司令官金正恩被授予元帅称号
",0.9770592307167556
"不运动造成的死亡和吸烟一样多
",0.9215989899640106
"开放群组功能
",0.8561093687970923
"[原创]2012年度甜蜜家园""拜耳血糖仪""春季之星投票
",0.9937397863379622
"北京的医保报销还算比较人性化
",0.642888551745426
"2012年度甜蜜家园""拜耳血糖仪""春季之星最终评选结果
",0.98226628496015
"河南一糖尿病病人胃转流手术死亡，糖尿病手术治疗需谨慎,
",0.9996123484710496
"[原创]2型糖尿病还没弄明白整个机理，2型糖尿病怎么治愈
",0.9555360657822846
"罗氏血糖试纸开始配国产施莱针头了
",0.8229135620041905
"二甲双胍是2型糖尿病的一线用药
",0.8414463663384951
"金典糖尿病医院卖禁药 涉嫌制造糖尿病
",0.9995818501164947
"王立军涉嫌徇私枉法和叛逃等四宗罪被公诉
",0.7084502653445868
"《中国糖尿病医学营养治疗指南》(2010年版)PDF
",0.9904642176980993
"肇事司机称因低血糖致车祸
",0.9719142543314683
"2012世界糖尿病日口号为“糖尿病：保护我们的未来”
",0.9997617534684854
"2012年拜耳健康小屋嘉年华活动（9月22日天地剧场）
",0.9931875733129513
"连小米手机都有假货,太疯狂了
",0.6590490641288057
"2012年度甜蜜家园""拜耳血糖仪""夏季之星评选推荐ing
",0.9540685742553837
"血糖达标，注射先要过关
",0.9941729266174439
"保健品未获批号上市销售 法院建议市场也需“保健”
",0.8229288871866864
"ADA2012糖尿病诊断标准下载PDF格式
",0.9109424851514007
"糖化血红蛋白（HBA1C）估算平均血糖
",0.9240933504591692
"逃离的“白衣天使”
",0.7826653358894131
"英学者撰述《腰围改变中国》
",0.9790515273499363
"北京糖尿病防治协会:关于北京糖协网域名变更及有关声明
",0.6285366765658694
"睡眠影响血糖
",0.8166000427649088
"祝大家中秋节日快乐,祝祖国人民幸福
",0.9998612709909599
"去年代订《糖尿病之友》，大家杂志收的怎么样了？
",0.9481719589289428
"35岁患者查出糖尿病 在医院连续6天点葡萄糖注射液死亡
",0.9662096725801879
"今日是“国际盲人日” 二成半失明因糖尿病导致
",0.8410492496120167
"糖尿病为何偏爱中国人
",0.9699009914914924
"代订《糖尿病之友》2013全年,7.5折订阅,前100名免费送过刊两本
",0.910181807760208
"爱好中医的只在这儿讨论中医,反对中医也别在这个板块混了
",0.9001148478422011
"降低甘油三酯,那种贝特类药物好(苯扎贝特，菲诺贝特 哪种好)
",0.9994109120665491
"营养搭配巧 “糖妈”放心吃
",0.6521841860009692
"反复低血糖可致痴呆
",0.9318656983829744
"中医中药板块(33)版规V1.0
",0.9856234266052144
"睡眠不足易患糖尿病
",0.8564849481839721
"化验血糖结果处于危急值 医院发微博找急症患者
",0.9051652981345847
"台湾13岁男孩每天喝含糖饮料患糖尿病
",0.9721571984768786
"永别主食？低碳饮食减肥伤身
",0.9959328128097957
"NEJM：减肥手术大大降低患糖尿病的风险
",0.9970579632644073
"全球糖尿病新药研发热情不减
",0.974325137263845
"膳食脂肪酸摄入与2型糖尿病是啥关系尚需深入研究
",0.9874801031197991
"[转贴]历史上中国人平均寿命，看看这个，糖尿病人也心安了
",0.9938233849816838
"哺乳有助减少妊娠糖尿病妈妈 再患糖尿病风险
",0.9974905036935511
"美国ADA和AGA公布老年2型糖尿病防治共识
",0.9822642306661062
"[转贴]最新2型糖尿病治疗目标
",0.9834891139682904
"11.14 联糖日5199健康网十大健康明星评选
",0.9711881563101602
"某些1型糖尿病患者也可用二甲双胍治疗
",0.7964869236722837
"1型糖尿病家族史成员,相对危险性（1型糖尿病患者的遗传概率）
",0.9997354115977791
"NEJM：收银台上的糖果是肥胖和慢性疾病的危险因素
",0.9621108351057128
"FDA关注诺和诺德德谷胰岛素的心血管风险
",0.6151190784357206
"防止血糖试纸失效八事项
",0.9235412229687091
"警惕利尿利出糖尿病
",0.9636523064963157
"血糖居高不下，原因几多（一）
",0.8371289616130004
"连续两年眼底照相结果可预估糖尿病视网膜病变DR风险
",0.824798723428669
"中酒协证实中国白酒普遍含塑化剂
",0.7239567380667039
"中国糖尿病综合管理项目：探索中国式糖尿病无缝化管理
",0.9998928444539666
"温州：调查四千“健康人” 筛出三成“糖尿病”
",0.7407682908736595
"2012年度甜蜜家园""拜耳血糖仪""夏季之星投票
",0.9724241241883543
"雷政富被免去重庆北碚区委书记职务 确为不雅视频男主角
",0.9954353892344218
"欢迎加入家园1型糖尿病QQ群69975080
",0.9339018799148571
"DPP-IV学院落户广州 “降糖必须达标”观念被打破
",0.951005260143517
"2012年度甜蜜家园""拜耳血糖仪""夏季之星最终评选结果
",0.9172045112192407
"CDS2012：CHNS结果表明我国7 岁以上少儿超重率11%
",0.977537987997921
"吸烟或降低自身免疫性糖尿病风险
",0.9976865712111742
"2012年度甜蜜家园""拜耳血糖仪""夏季之星礼品发放明细
",0.9846588423761352
"DS2012会前培训班：我国自我血糖监测存在五少现象
",0.9957157878402738
"中华医学会糖尿病学分会：呵护生命，携手同行——长病程1型糖尿病患者征集通知
",0.9999077221294288
"糖尿病学分会年会在成都召开
",0.892375472089653
"中华医学会糖尿病学分会关爱1型糖尿病行动呼吁
",0.9956130141060396
"“广东省1型糖尿病转化医学研究”中期成果汇报会在成都召开
",0.9772097632297161
"[转贴]医学证实生气焦虑会升高血糖
",0.9874623320842157
"德尔福电子胰岛素注射笔-介绍
",0.9435200638363929
"1型糖尿病孕妇可安全应用长效胰岛素类似物
",0.9980221224835294
"近三成截肢患者因糖尿病而起
",0.6920347973228199
"专家呼吁扩大糖尿病和结核病双重筛查
",0.8457879027517571
"德尔福电子胰岛素注射笔免费试用十人名单
",0.7765080114314513
"中国糖尿病患者胰岛素使用管理规范_2011
",0.922109336926843
"5199活动：《穿越“末日” 喜迎大奖》活动
",0.8657594089274937
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"糖尿病学习资料指南下载PDF
",0.9516453712184005
"2012年度甜蜜家园""拜耳血糖仪""秋季之星评选推荐ing
",0.9904632869907305
"广东省1型糖尿病转化医学研究中期成果发布
",0.9872438615462611
"大龄男青年不要急，18-25岁女性70%是大叔控
",0.9633978281142589
"无证校医给糖尿病学生开含糖药剂受害人死亡
",0.6968683911069404
"2012年糖尿病领域发生的重大事件
",0.9979125936926672
"空腹晨练不可取 糖尿病人户外运动要挑对时间
",0.8154775759702508
"今天还在上班的同学，辛苦了
",0.9033822352815729
"糖尿病患者出现这些情况 一定要查血糖
",0.8595986676883598
"石家庄：27万名糖尿病患者有了健康档案
",0.995454681355083
"近半新糖尿病患者未接受糖尿病教育
",0.9914012898489706
"二甲双胍降低肥胖儿童的血糖及BMI
",0.9419662658102635
"关注差异，优化管理—中国糖尿病患者高血压管理策略
",0.998541261303356
"研究指超重者死亡风险反而较低
",0.8431858982515865
"糖尿病患者餐后血糖居高不下的原因分析
",0.9918779061610365
"糖尿病外科治疗的现状与展望
",0.997890391274181
"轻松测血糖 CES披露最新苹果配件
",0.9976766630427474
"糖尿病入院 8小时后死亡
",0.9505911782889631
"[原创]12306春节抢火车票攻略
",0.8472221603840082
"减肥疗法成预防糖尿病的优选
",0.9952631017702919
"一朝忽觉京梦醒，半世浮沉雨打萍
",0.7100804911182091
"【抢楼活动】雅培血糖仪关爱大行动,免费血糖仪任你抢！
",0.9999543706752101
"雅培血糖仪【抢楼活动】获奖会员公布贴
",0.9586111214588268
"胰岛素应用或可加重癌症负担
",0.8845552137051754
"在中国发现假标过期的 SureStep? Hospital 血糖试纸
",0.8541029880648813
"胰岛素治疗或增国人肝癌风险
",0.8014447077003499
"糖尿病医学营养治疗不容忽视
",0.970921573724645
"市民康乃英患Ⅰ型糖尿病54年 活得倍儿硬朗
",0.9964432430385124
"STRATEGY研究或影响2型糖尿病治疗策略
",0.9945697212202974
"[原创]北京的糖尿病人医保报销政策（待写）
",0.89586914173697
"祝大家过年好，吃好喝好玩好
",0.9813125808323894
"血糖控制严格的人可能死的早
",0.8181978564562643
"吃对糖，不让甜蜜变忧伤
",0.9563866544086995
"比起优伴经典笔，诺和笔4真是小巧呀
",0.9804484519143353
"老喝酒易得糖尿病
",0.8934663292435162
"戴“它”一起去奔跑——美敦力“全球英雄”寻找受益于医疗科技的长跑达人
",0.9999963853986057
"雅培抢楼活动血糖仪快递名单查询
",0.7179980694724504
"用酸奶机做酸奶不是一般的方便。
",0.9960299729312043
"服降糖药时常见的八个误区
",0.9554460149604393
"FDA对肠促胰岛素类糖尿病新药的胰腺炎风险进行审查
",0.9728339696249204
"今天北京分外妖娆，到处银装素裹，玉树银花
",0.7103615394086934
"贾伟平建议将血糖监测试纸纳入医保 加大医改力度
",0.9531975855273979
"“达标 从规范注射开始”2013中国糖尿病规范注射周正式启动
",0.9989397888463919
"晨起空腹血糖≤5 mmol/L或提示夜间隐匿性低血糖
",0.9997174008087597
"一个有意思的动画
",0.9769625123189694
"血糖控制良好可使糖尿病视网膜病变发病率减少一半以上
",0.9624185636062436
"“瘦妈妈”易得妊娠糖尿病？？？
",0.9904946184626616
"[转贴]报告称中国高级白领1026万 超7成欲子女出国留学
",0.9997799469665783
"高校报告：中国仅一成城市空气质量好
",0.9689159384425527
"1型我行蓝尼阳光大使公益秀——携手篇
",0.9987337440953851
"1型我行蓝尼阳光大使公益秀媒体专访
",0.9299289457510216
"今天参加1型我行-蓝尼阳光大使公益秀的照片
",0.9915414080328685
"雅培血糖仪试用体验分享-帖子合集
",0.9910797579999512
"北京大学新文章：中药是治疗糖尿病的重要武器
",0.9886294707765979
"“汤大夫”降糖贴让血糖不降反升
",0.6794817940507518
"[转贴]上午11点血糖值很关键？？？？？
",0.7291996006808755
"河海大学师生路边施救突发低血糖患者 义举感动校园
",0.998593834812776
"[转贴]中餐“西”吃有利降血糖
",0.8220317610327085
"点名批评下抢楼贴中多次骂人的“捣蛋鬼”
",0.8524552727292012
"第八届5199糖人节-糖友征文大奖赛,一等奖香港游
",0.824220344591885
"讨论下王涛营养医学治疗糖尿病的盈利模式吧
",0.9885180166460488
"良好的血糖和血压控制有益于延长糖尿病患者生存期
",0.995133401803783
"糖尿病治疗有进展但仍存不足
",0.9861422556920244
"女性糖尿病患者死亡风险高于男性
",0.9839996199148663
"低血糖增加心血管事件和死亡风险
",0.9580125640998098
"ADA与ENDO低血糖共识
",0.92288284437217
"喝茶的习惯，可能对糖尿病人有好处
",0.9581541505025075
"唉，男友比父母靠谱
",0.8219000975875015
"中国人丢脸丢到世界上去了
",0.9176698252764791
"2013年北京市糖尿病患者生存现状调查
",0.922104220065994
"2013年北京市糖尿病教育与管理大会暨北京市糖尿病患者生存现状调查启动会在京召开
",0.993784497898646
"真是一代不如一代呀
",0.8793853158697521
"北京的空气:优-良-污染-重度污染...-刮风-优.....
",0.9295766753167329
"[原创]祝小朋友节日快乐
",0.9900875959373849
"2013 北京糖尿病日暨北京市糖尿病防治宣传月活动通知
",0.8904801444539718
"LED灯泡不错，节能，寿命长，抗震，估计将来会取代节能灯
",0.7947448974727496
"淘宝代收包裹服务挺不错
",0.7104112264904818
"我用过期一年多的拜安易试纸测血糖结果还挺准
",0.9896836261332203
"最后的晚餐你想吃点啥
",0.6099803361504144
"“艾科杯”第6届摄影大赛评审细则
",0.8716767211247934
"[转贴]糖尿病患儿林林的故事
",0.9487794469144363
"陈希同死了，真会挑时间
",0.6446162742730015
"“追赶生长”致中年人糖尿病高发
",0.9968954261141972
"厦门公交起火案嫌犯已锁定 疑为上访户
",0.891541848499273
"FDA指出应放宽罗格列酮使用限制
",0.7978524059499765
"北京301医院在做糖尿病管理，有兴趣的可以尝试
",0.9307662471974968
"马来西亚糖尿病患者数量高居东盟各国之首
",0.9551597302261574
"老年糖尿病患者血糖控制过火 增加痴呆风险
",0.994266179733773
"咱们来讨论讨论“维C银翘片”
",0.9267248020269555
"其实你能做很多事情
",0.7323072961349287
"艾科杯""第六届摄影大赛投票评比（最多选5票） - [阅读权限 10] - [回帖奖励 720 ]
",0.8920653370221711
"手抖可能血糖不稳
",0.7471896364498218
"先胖后瘦当心糖尿病
",0.9563304244053503
"优伴经典-微调笔可以打0.5个单位胰岛素适合儿童使用
",0.6577764304165382
"男子突发糖尿病公交车上乘客和司机一起送病人去医院
",0.9810345859069007
"消除制度性就业歧视法律研讨会 邀请函,广州有人有兴趣么
",0.9996727601809112
"2017年中国2型糖尿病药物市场规模将突破35亿美元
",0.9962931152876217
"英国研究最新发现 步行上班糖尿病风险减四成
",0.99534117630063
"美国礼来被曝中国行贿细节：胰岛素献金一年超三千万
",0.9778566438311889
"“8760小时健康行动”-中国2型糖尿病自我管理教育及支持项目在京启动
",0.9834782644725989
"【会议预告】2013年世界糖尿病大会
",0.9955517615623023
"研究：中国糖尿病患者“增长惊人”
",0.9833100297214458
"[原创]【抢楼完毕】抢楼抢血糖仪血压计：有‘芯’关爱，健康无忧第一季，免费血糖仪任你抢
",0.999984278490769
"[原创]【抢楼第二季】有“芯”关爱，健康无忧第二季，我要9.9元体验新联芯
",0.9995898469522106
"怡成的网络医院,大家可以试试
",0.7368165871921681
"雅培辅理善血糖试纸
",0.9945757383804597
"[CSE2013]干细胞治疗在2型糖尿病中的应用
",0.8756837085884588
"不要听人忽悠“德国干细胞治疗糖尿病”
",0.6665768265496516
"最近风紧，不要讨论政治，谢谢了，我也无能为力
",0.7331116180633236
"最后的晚餐 曾梵志 据说值上亿
",0.8984817938257361
"今天晚上好声音巅峰之夜，我喜欢张恒远
",0.6062206660416498
"今天重阳节，祝老年朋友节日快乐
",0.9985668471160276
"新型降糖药是否具有更好的心血管保护作用
",0.9918429707422333
"【转帖】可用唾液测血糖
",0.9052258171733407
"哈尔滨PM2.5指数已经高达1000
",0.6474738880568662
"糖尿病患者更易得心血管病
",0.9215669913490098
"打通血糖监测仪和智能手机沟通桥梁 ditto Glucose数据系统问世
",0.9599253557593211
"9岁患上糖尿病但她没有放弃 25岁的她想找份活干
",0.7347003769576208
"礼来“糖尿病心天地”移动应用程序正式上线
",0.9968577295465302
"诺和笔5也出来了，带记忆功能
",0.8564040741444103
"又到了抢东西的时候
",0.6331167947166003
"改变糖尿病万步走计划
",0.9935720084613974
"用余额宝理财还算不错
",0.9820765891600393
"利拉鲁肽治疗2型糖尿病引起脱发二例
",0.9616485497050153
"大脑在葡萄糖平衡中所起作用
",0.8208639714236092
"糖尿病患误信医院治愈手术宣传 致九级伤残
",0.9642333125465071
"快过年抢火车票了，推荐个买火车票的12306订票助手
",0.6218657686314706
"预览 [转贴] 有人为了做广告爷爷糖尿病爸爸糖尿病自己糖尿病，容易么
",0.9999422834002861
"[转贴]江苏鼓楼医院妇产科统计显示 14%的孕妇患妊娠期糖尿病
",0.9985755422656066
"征“出镜者”卫计委想拍糖尿病患者“纪录片”
",0.9862718601992224
"祝大家一马当先马到成功龙马精神
",0.9333233633111443
"测试抢楼
",0.702955775528188
"京东卡可以直接在京东购物，并无其他限制
",0.6746078823633836
"一位葛兰素史克前医药代表的自白
",0.967484338309128
"[PPT]糖尿病课件PPT分享
",0.8631440681901182
"[公告]移动端访问论坛方法
",0.716023838855344
"[转贴]罗氏逸动型血糖仪（ACCU-CHEK? Mobile）-罗氏新一代血糖仪
",0.9931957055722147
"健艾特智慧血糖仪,拇指盖大小，能连手机
",0.9932333767020121
"NEJM：1990-2010年美国糖尿病相关并发症变化
",0.9963143936474317
"德康（动态G4）有望成血糖仪行业黑马 估值或达500亿美元
",0.864223386860405
"近期准备做的工作：升级DZX3.1版本，部署论坛移动客户端
",0.667986417783154
"欢迎测试论坛DiscuzX3.1版本
",0.8335687210762206
"征集北京2型糖尿病出电视访谈节目
",0.9361515119186706
"装了Xcache似乎速度快了点
",0.6836233286586004
"芬捷血糖仪实物图
",0.9507018206326011
"吃饭忘记打胰岛素了
",0.641962004853713
"android的应用有个bug能看其他人私信
",0.8905437769577419
"余额宝的收益率越来越低了
",0.6842164499657595
