content,sentiment
"三诺尿微量白蛋白检测试条介绍
",0.11347670317648306
"首批三诺尿微量白蛋白测试条免费使用申请名单（12月20日之前）
",0.001524868144581304
"上海的宽带到了20M是么？
",0.14871972562106583
"最近很多网站泄漏用户密码，提醒大家注意
",0.07342495079064393
"华榕肥仔 看过来，快递联系不上你
",0.35741108003531485
"若出现502错误 请跟帖
",0.18038711361268
"糖耐量减低可否药物干预
",0.2531185562900311
"第二批三诺尿微量白蛋白测试条免费使用申请名单截至2012年1月9日
",0.00020979732653536587
"诺和笔4也有假货，诺和诺德公司有关市面上出现假冒诺和笔4的官方声明
",0.05483225018078364
"老人眼皮耷拉查查血糖
",0.11717200467033728
"元宵节你准备吃汤圆么
",0.22552294792150462
"关于已申请却未进入名单、进入名单却未收到试条的相关说明
",0.009980261634748522
"诺和锐“速效胰岛素”还是“超短效胰岛素”那种叫法普遍
",0.1032931718282607
"胰岛素的种类，这个全不全？欢迎补充
",0.30336335983391316
"以下会员帐号被盗用。请联系我！
",0.012644794622901578
"甜蜜家园第三批尿微免费使用申请名单 截至至2月15日
",0.02244310388014381
"领到三诺尿蛋白测试条的帮忙写下征文
",0.009856998950789286
"[其他]正在试验二手交易区扣分制度
",0.1556849198437208
"雷兰动态血糖监测系统免费试用申请（请跟帖申请）仅限北京
",0.10515739819348469
"跟""小姐""有关帖子以后都需要审核
",0.0066979485630119795
"关于暂停“糖尿乐片”药品在重庆辖区内销售的通知
",0.035570212268979384
"[其他]从医院门口回收的胰岛素是保证不了保存条件的
",0.05302283473927283
"常见弱密码，你的密码是么？
",0.23311335855869975
"多次用""欢迎""等词在本版灌水,可被扣分
",0.03517219168445618
"肠促胰岛素类药物可降2型糖尿病患高血压
",0.2909558551371002
"[原创]关于首页多格最新主题最新回复
",0.1085812984501241
"[原创]关于QQ互联没有打开的问题
",0.2935682945196534
"代人发帖:赠送BD针头200个左右
",0.10183068012445395
"今晚换服务器,希望顺利
",0.3972991969540248
"测试下发帖，应该没错。
",0.20808446502217604
"鸡皮疙瘩掉一地
",0.09713030542219536
"有人太搞了
",0.1586637965186266
"用户栏目自定义内容已经找回
",0.33767415384229194
"欢迎加入北京糖友群
",0.3403950626339749
"天津：糖尿病特种病鉴定可以上门做
",0.2999526221104408
"[原创]胰岛素泵的使用寿命调查
",0.12628223972581387
"用美敦力胰岛素泵有保修问题的会员应该联合起来
",0.37433585539320047
"上海发布最高级别红色台风预警 高铁磁悬浮停运
",0.3614413117711254
"打击签名处不表明身份的客服
",0.07656491577268798
"禁言“bengo"",泵商不表明身份
",0.39745236818980745
"花了点时间弄了个门户页面，大家看看
",0.05962966326404273
"今天是鬼节，晚上怕怕
",0.17166002143807513
"我发现我还是维修高手
",0.1272889890349862
"小米这个骗子。 总是没货。
",0.12300609429921572
"你被疾病广告忽悠了吗
",0.10030481216225329
"和尚两辆车,尼姑开着三轮去买菜
",0.03600125261510845
"又到吃月饼的时候了，超市里到处是月饼广告
",0.26623118910648025
"北京 连个早点都吃不上
",0.24416880404860375
"北京糖协10月专家咨询热线值班表
",0.0019651099349730083
"论坛年龄最大的DM会员是谁？？？
",0.03437779604655644
"[转贴]这个算中医骗子还是西医骗子
",0.06483865104057862
"11月14日北京有个活动，征集两名患者参加
",0.15154017848773726
"大家对下一个十年咋看,失望还是希望
",0.2201764157696311
"新糖友是啥都不敢吃，老糖友是啥都敢吃
",0.1870200080353457
"上海 两批次无糖食品不合格
",0.059011050679613875
"北京速效胰岛素优泌乐,诺和锐90元一支笔芯有自费
",0.04389264061065057
"小姐，HELLO，测试小姐
",0.1715553270620308
"哈，有多少人平安夜还趴网上的
",0.0718608481462003
"汤圆糯米饭含糖量高 糖友不可嘴馋贪吃
",0.36538360901977673
"预览 云南卫视放“北方人消渴贴“的假广告
",0.08412551789312861
"中石化回应女处长“非洲牛郎门”：将跟踪此事
",0.08308252575442476
"安装了新插件心情墙
",0.346345533016851
"北京没法活了，污染指数报表呀，报表呀，XXXX的
",0.07657212153805637
"三诺血糖试纸换新包装了是吧。盒子改小了。针头放外面的。
",0.11426904847978447
"看心情墙某位打了120个单位的优泌乐,咋了？？？？？
",0.04106933932010559
"讲个笑话,DM患者家属可能能从中体会点啥
",0.3043811868108195
"抢楼贴设置是否有问题，帮忙测试。
",0.284129312811641
"自娱之乐,小满, 请看短消息
",0.056498445359113636
"糖尿病800/400电话收集
",0.3220251442470349
"FDA拒绝批准诺和诺德糖尿病新胰岛素Tresiba和Ryzodeg
",0.3140274052972789
"5199JK网活动《新年新气象 控糖我在行》
",0.07305299287557276
"FDA正评估肠促胰岛素类似物致胰腺癌前病变风险
",0.1808073904860762
"“厚德蜂胶”保健食品广告宣传“能修复胰岛""被查
",0.011744930271802012
"男性小便“射程”短 查查血糖别怕烦
",0.2938006127699522
"男子火车上突发低血糖抽搐 医生喂两颗糖救急
",0.14444110618727357
"媒体称随机检验8份牛肉，全部含猪肉
",0.08462419703857094
"一卫生服务站卖假胰岛素诺和锐坑人 患者望主管部门彻查
",0.0005571626087074177
"[转贴]英媒：一个害死了母亲的中国儿子的内疚
",0.2761534658408854
"[转贴]经常口干口臭要查血糖
",0.18172332132579527
"四川雅安的朋友们，你们还好么？
",0.3260333265346932
"哈哈。摇号中签了。。。。
",0.017573092078572494
"[其他]北京糖协就金奈玛特选茶利用糖协名义宣传发了维权声明
",0.2493563164256506
"北京的来得时胰岛素价钱不贵才206元，比外地便宜多了
",0.2775299024737722
"网易多淫才呀。
",0.204205999345628
"预览 基因降糖宝药品广告违法
",0.006488756434909537
"预览 帖子被审核的解释
",0.005595951425653278
"公安部端掉特大制售假药团伙“同仁康克”为降血糖假药
",0.3880919069324361
"预览 京公安网备11010802012572
",0.015085304250656129
"诺和诺德欧洲13国召回300万支胰岛素
",0.2555013706687087
"第七届联合国糖尿病日活动将于11月16日在京启动
",0.010518236362630828
"预览 抱歉,因数据表出错,恢复到2013年11月05日凌晨
",0.010577185928221988
"预览 2013年1105日,2013年1106帖子找回办法
",0.06665196021484043
"预览 移动端发帖被警告屏蔽的问题，是个BUG。
",0.12901221317333056
"预览 注册N多马甲宣传“强生血糖仪”的象一群苍蝇
",0.23777783049786272
"200斤男孩喝完5瓶饮料血糖“爆表”突然晕倒
",0.011116308527136298
"勿谈国事，谈上twitter
",0.35003262694922865
"暂时关闭了SOSO表情
",0.3342556881542812
"发帖抢楼楼层变化不是问题的问题
",0.30439826073729725
"咋样才能抢到红米手机呀
",0.15305749792538426
"[原创]胰岛素总打肚皮上,肚子上有脂肪垫了,该换地方打了
",0.16816836598046692
"美惩处力度再破纪录 武田礼来因“艾可拓”领90亿美元罚单
",0.29838746234419367
"今天大家早点休息我要尝试升级到X3.1, 晚11:00关闭论坛
",0.10834773090157712
"升级到了X3.1. 有什么问题以及改进建议请回帖
",0.26906910999904743
"升级前的X2.0 老版本查看地址
",0.3310121026325915
"帖子左侧个人显示的内容变多了。
",0.03611324815589134
"论坛移动客户端APP提供测试
",0.2554848191946577
"测试移动端发帖子
",0.16406280141284058
"移动APP图标设计
",0.32730220667340926
"烦人的桌面提醒还有么？
",0.014271525343018898
"右下角的网页提示还有么？
",0.02113890634538229
"U糖2.0产品发布会在上海举行
",0.10073021351839762
"太原晚报""电磁唤醒胰岛b细胞""纯属忽悠
",0.08264182667345799
"2014国际糖尿病教育管理论坛8月15日-17日将于天津举行
",0.314603948012794
"[转贴]糖皮质激素会导致血糖升高 长期使用需注意5点
",0.30284275194782084
"来得时专利到期日是2015年2月
",0.050071197620956576
"[其他]上次论坛填写调查表没收到针头的看过来
",0.01307611025280142
"7省市试点外资独资医院
",0.23249657972049342
"预览 测试微信发帖
",0.39001373836781894
"欧盟批准首款胰岛素生物仿制药-甘精胰岛素，来得时迎来竞争者
",0.30467099120999475
"[求助]求证强生稳豪血糖试纸瓶子底部是不是都有ONETOUCH标志
",0.019469226160426012
"求证LOT 3640280，EXP 2015/12 月 强生稳豪韩版水货血糖试纸是不是假货
",0.1711275856130291
"脑子坏了，速效当长效打了。
",0.3365438853889312
"320糖友齐打胰岛素破纪录
",0.025586802012972698
"糖尿病等慢病患者开药为何这么难？？？
",0.07341484128979525
"四中全会开了，说要依法治国
",0.07430942111528949
"大家都是蛮拼的，连个淘宝卖地瓜的都不停来做广告
",0.037346153012676075
"胰宝降糖胶囊 真是吹牛不上税
",0.20166603862447507
"分析师预计 FDA 年底前将批准利拉鲁肽减肥适应症
",0.324746414007409
"糖尿病手术千万不能滥做
",0.37664956682322026
"儿子花2000多为患糖尿病父亲买足浴盆老人高温泡脚一个多月脚趾溃烂
",0.3195127561862715
"这几天可以打新股了，有玩这个的么？
",0.3780127844567497
"哈尔滨真是指数爆表
",0.11074163173601081
"通辽市把所有通过保险注射胰岛素的姓名都公布出来，涉嫌侵犯隐私权吧
",0.13828016328669013
"若你名字被登在报纸上，你还敢用医疗保险么?？
",0.2400317447583188
"贴敷式智能胰岛素泵？？？
",0.07341017662920524
"预览 悬赏50元，处理一张图片
",0.18204805818313896
"内心我希望北京过几天污染爆表
",0.11755664076110695
"含糖饮料可加速细胞老化
",0.056752580558431465
"预览 有PHP+MYSQL工程师么？北京或北京周边
",0.31680035988705535
"泡脚也要特别小心
",0.1317626251980969
"什么才是压死骆驼的最后一根稻草
",0.22861176535613592
"“80后”最悲观、不满、浮躁
",0.2772680492399503
"预览 今天物美支付宝支付可以打5折最多省50元
",0.08117614036480136
"上海外滩踩踏事发过程视频
",0.3380108286272032
"油价跌破50美元一通了
",0.02909237030228451
"衣俊卿又出来了
",0.29156674362680535
"贵州百灵“糖宁通络胶囊”最新消息
",0.18827105794781884
"预览 似乎只有OneDrive勉强能用了
",0.22910756512651564
"腾讯发布糖大夫智能血糖仪：酷似手机 售价299
",0.31586585264623934
"破跳墙(GOD use VPN)
",0.06947200487782512
"预览 [原创] 牛已经疯了，敢追么？？？
",0.0320433121551138
"预览 [原创] qq起我名字做生意的都不要相信，假的
",0.33466916596193774
"预览 全国360城一季度PM2.5浓度排行榜发布，你家排第几？
",0.0021245975092667457
"预览 发现问题请留言，新服务器环境变了
",0.3745980830398019
"预览 4500点，不可恋战，指数不好，立马走人
",0.35025051449146105
"预览 伟哥全球销量下滑10% 在华却激增47%
",0.12201324763162846
"预览 运气太背，打新颗粒无收
",0.18189175785910838
"不建议买新出的胰岛素泵
",0.06493384690215698
"糖适平
",0.2883245421303966
"再次请教陈大夫
",0.34199871925508596
"求助
",0.19999999999999996
"请教
",0.29999999999999993
"求助
",0.19999999999999996
"今天的化验单
",0.32050028400998687
"请教大家
",0.29999999999999993
"新人报到
",0.22532628896694362
"郁闷
",0.04028662145599615
"我要换工作了，或者休息了
",0.3995950446727432
"收拾新房，准备搬家
",0.03846214270221171
"不说不知道,有怎么多病友家属或恋人呢
",0.13440980426595317
"天津D友聚会时间改了
",0.19338028803214657
"天津聚会
",0.34891284265058164
"天津聚会
",0.34891284265058164
"天津D友
",0.2067941102686871
"天津病友又要聚会了
",0.3057999916629661
"天津病友又要聚会了
",0.3057999916629661
"天津病友又要聚会了
",0.3057999916629661
"天津病友you
",0.22694773560459236
"天津D友召集帖
",0.08304222951899454
"天津D友活动
",0.28478238522343935
"天津D友召集帖
",0.08304222951899454
"诺和锐
",0.35072516527654074
"诺和锐笔芯
",0.32719906417647937
"长春D友群
",0.3744218014634437
"天津诺和笔
",0.20940663709821472
"新人,请大家多多关照
",0.1455694338080724
"紧急求助
",0.1233236635931848
"[求购]求购采血笔一支 天津和北京地区
",0.10708121618809685
"替病友询问
",0.3255079287396154
"2岁5个月小宝宝
",0.3684600308363313
"长春哈尔滨的朋友请+我
",0.22531045418952078
"自己糟蹋自己检查的结果
",0.05527361711453149
"由为手机买了个蓝牙适配器(蓝天使)而发
",0.044010832276968004
"请教:怎样判断诺和灵30R的药效?
",0.21585967160532338
"染色体的成功破译 对我们DM能有多大的帮助?
",0.07333955451442586
"<转帖>她的裙子被刮开了～
",0.26596605940815066
"无糖食品的问题
",0.23995884819348168
"请教站长
",0.2784174005786142
"只有我一个人在线
",0.11861671861980705
"请教陈大夫：近来睡觉时手发麻是咋回事？
",0.2949558446100502
"天气冷了，血糖仪不工作各位有何高招？
",0.08917841184561204
"炒蚕豆多吃点应该没问题吧？
",0.18449116045377612
"求教：电脑桌面上的图标怎么都没了？
",0.009257037549754044
"哈哈，邪门了！细面10.6,宽面6.5...
",0.39649036561138595
"大家喝米酒吗？
",0.361626356737361
"发图，几张武汉的东湖
",0.045495867059975215
"求教：电脑开机问题
",0.1859593237480911
"用强生随手测的请进来
",0.27451976062461725
"这种天电脑就要打开后盖运行了吗？
",0.13828904849449264
"接路由器上网会造成网络故障？
",0.38492719323510327
"求教：电脑没声音了，一定要重装系统才行吗？
",0.011819645343083107
"咋回事？餐后1.6!
",0.27385626936351193
"[求助]求教：硬装系统
",0.14034990202304642
"[求助]33万的房办两证要交多少钱？
",0.04921167873323906
"不看后悔!!!绝对的!!!
",0.01575637086687387
"请大家都来签名
",0.2871751723535154
"请问哪位糖友在服大峻牌的糖尿乐片?效果怎么样啊?
",0.010789391242935875
"求助！出现胰岛素抗体！
",0.16849244223532023
"我儿子说，下午在第2节后课间活动时，出现了3次腿软现象。这是不是低血糖？
",0.29242192284057733
"把中效""N""换成""来得时""能不能解决黎明现象？
",0.11716980560842705
"4针的空腹，比3针的空腹怎么还难控制？麻烦陈大夫给看看
",0.10834222730268994
"糖适平
",0.2883245421303966
"紧急求助
",0.1233236635931848
"尿微量白蛋白
",0.0640808453829721
"建议
",0.36738351254480295
"笑话
",0.18918918918918937
"下雪了
",0.29999999999999993
"求助
",0.19999999999999996
"求助
",0.19999999999999996
"请教各位
",0.29999999999999993
"好久没来了
",0.36930237620938977
"[原创]有个建议
",0.3433308752209363
"大家帮忙看看
",0.2848484848484848
"求助
",0.19999999999999996
"郁闷
",0.04028662145599615
"请教各位
",0.29999999999999993
"好久没来了
",0.36930237620938977
"求助
",0.19999999999999996
"求助
",0.19999999999999996
"怎么办？
",0.3406113537117904
"求教
",0.34761211973736306
"请教
",0.29999999999999993
"请教
",0.29999999999999993
"请教
",0.29999999999999993
"请问
",0.0943396226415093
"葫芦
",0.19999999999999996
"询问
",0.31818181818181845
"请问
",0.0943396226415093
"请教
",0.29999999999999993
"新人报到
",0.22532628896694362
"请教
",0.29999999999999993
"求助
",0.19999999999999996
"请问
",0.0943396226415093
"请问
",0.0943396226415093
"请问
",0.0943396226415093
"请问
",0.0943396226415093
"求助
",0.19999999999999996
"新人报到
",0.22532628896694362
"求助
",0.19999999999999996
"请教
",0.29999999999999993
"请教
",0.29999999999999993
"请教
",0.29999999999999993
"求助
",0.19999999999999996
"笑话
",0.18918918918918937
"笑话
",0.18918918918918937
"笑话
",0.18918918918918937
"笑话
",0.18918918918918937
"请教一下？
",0.29999999999999993
"请教
",0.29999999999999993
"请教一下
",0.29999999999999993
"求助
",0.19999999999999996
"咨询一下
",0.31683168316831667
"求助
",0.19999999999999996
"新人报到
",0.22532628896694362
"请教一下
",0.29999999999999993
"咨询
",0.31683168316831667
"求助
",0.19999999999999996
"请教各位
",0.29999999999999993
"求教
",0.34761211973736306
"求助
",0.19999999999999996
"请教
",0.29999999999999993
"请教
",0.29999999999999993
"请教
",0.29999999999999993
"新人报到
",0.22532628896694362
"新人报到
",0.22532628896694362
"新人报到
",0.22532628896694362
"新人报到
",0.22532628896694362
"求助
",0.19999999999999996
"新人报到
",0.22532628896694362
"询问
",0.31818181818181845
"请指教
",0.20094294732090512
"新人报到!
",0.22532628896694362
"求助！！！
",0.05529377143705283
"建议
",0.36738351254480295
"新人报到
",0.22532628896694362
"新人报到
",0.22532628896694362
"请教
",0.29999999999999993
"请教各位大虾
",0.03464860134814274
"求助
",0.19999999999999996
"郁闷
",0.04028662145599615
"咨询
",0.31683168316831667
"求助
",0.19999999999999996
"请教
",0.29999999999999993
"咨询
",0.31683168316831667
"怎么办？
",0.3406113537117904
"建议
",0.36738351254480295
"什么情况要用水袋
",0.3688066004788254
"请记住八多八少
",0.2887871185842428
"没生病的我
",0.30473636422262795
"请各位给看看!
",0.2880952380952383
"请教一个用药问题!
",0.2614756943859148
"[求助]血糖降不了
",0.3184037760226175
"罗氏Accu-Chek Compact整合智慧型试纸现货供应哦！（09年5月6号更新）
",0.0014980059938430879
"严重抗议+投诉会员小贩
",0.0024948458490655634
"新人报到
",0.22532628896694362
"惨痛的教训
",0.07636655379427781
"请问 :有哪位泵友的用过甘李公司的速效霖?
",0.018702434798540057
"有关丹纳泵的耗材问题
",0.01795580903562055
"看来馒头真的不适合我
",0.0893268949803534
"好吃的流口水
",0.35698631562139327
"2007年令人恐怖的10大骗局
",0.07908085562316869
"色戒VCD出来了大家快下啊
",0.17931567258991865
"最有争议的一张获奖照片！！（你们有何看法？）
",0.048978618092344495
"舌头的秒用
",0.2523992690561052
"请教一下大家出差还要带什么类型的胰岛素备用?
",0.20695575326627869
"小瞧了羊肉的厉害
",0.11327383884439002
"大家帮我看看这个网站是不是诈骗网站
",0.030747925235031892
"听说年底工资真的要涨了
",0.36606902391178486
"色戒完整版下载(真正意义上DVD)
",0.14572352897367535
"全国名鸡指南，经常出差的兄弟进来
",0.25042848245365446
"为什么斑竹能改ID
",0.012284091305283407
"没穿内裤和穿内裤的区别！
",0.009985399388014238
"看看古代的10大帅哥排行榜！
",0.18370529291692983
"一个小孩被蹂躏成了这样——看不下去了
",0.35990224905285373
"越战期间一张最酷的中国军人照片
",0.11787917253697944
"史上最牛的个人求职广告
",0.3530064593538699
"(ZT)让电脑裸奔吧 制作一个百毒不侵的系统
",0.2232530242134273
"成都人出门必带的三样东西
",0.1881256002235786
"4.6万元仪器凌晨被偷 医院状告病人要求赔偿
",0.006413825871374401
"能不能发贴
",0.34527875471283087
"血糖试纸利润畸高，一张试纸的市场售价在4元-5元区间波动，而成本却不到2毛钱
",0.10277552244156674
"胰岛素能不能和药物同时使用
",0.362954523319689
"回复
",0.15827338129496404
"求教
",0.34761211973736306
"/////求助糖尿病傷口藥方///////
",0.027602752851166312
"求助
",0.19999999999999996
"求助
",0.19999999999999996
"胸部不适，寻求帮助
",0.31259027220901203
"求助，血压问题
",0.1837233963534416
"I型，尿路感染，请大家帮帮我
",0.15715457628185325
"京都1640居然坏了
",0.3416906980862523
"求助，在深圳买不到药
",0.1553370731691155
"[求助]诺和笔4能装什么样的笔芯
",0.049164406780431436
"报个到。。
",0.2768746367170224
"1型DM打一段时间胰岛素,能改为吃药吗?
",0.24233086615215194
"看来不能激烈运动
",0.09874725537105078
"30公里自行车，不高；2个小时羽毛球，也不高；30分钟慢跑，居然高？？？
",0.004043680405688366
"[求助]请教一个餐后血糖问题
",0.3786407366081249
"恶搞有点限度吧?!别侮辱到一种文明~
",0.1830018252896638
"请各位给个建议
",0.07080052837506468
"我到底是1型还是2型？
",0.19835669043000925
"最近洗头时掉头发比较多!
",0.3931244675292539
"我们是不是比正常人更容易饿？
",0.39959904016197867
"郁闷！瘦了1KG多
",0.30667272496329423
"糖化6.7%,是不是该用点药物辅助控制了?
",0.2484177093458534
"单靠控制饮食和运动的D友，你是如何控制体重的？怎么能稍微胖一点呢？
",0.2581760015647442
"杭州福尼亚的客服请进来
",0.016739740740082998
"请问胰岛素中R代表什么N又代表什么?
",0.2954265344817162
"疑问，求助！
",0.2308283396275872
"请教：福尼亚上海代理的联系方式！
",0.1784702320565591
"今天我要求婚拉！成果汇报！！！
",0.3940194307915915
"[求助]关于乘飞机可以随身携带或托运胰岛素的数量，大家有了解情况的吗？
",0.018518715537210628
"[求助]一型糖友，你会选择长期海外的工作吗？
",0.2758591655915479
"请教!
",0.29999999999999993
"请指教!!!
",0.07319684994354747
"712泵不能用？
",0.3219368415787851
"天冷睡觉要注意
",0.16305957726178177
"俞老、陈大夫请来看看给点建议
",0.25291985705431597
"郁闷，大家能帮帮我吗？
",0.03641630269601992
"问一下，积分有什么用呀？
",0.12824615197784606
"咨询
",0.31683168316831667
"求助
",0.19999999999999996
"新手求教
",0.22349653000875458
"请问厦门的糖友
",0.10366294763039141
"请各位大侠赐教
",0.02468724459084659
"大家来帮帮忙？
",0.35399733553946555
"诺和笔保修吗?
",0.3658178293292007
"求助
",0.19999999999999996
"是不是30R里面的（70%）N失效了
",0.20412034435176407
"[原创]是不是买到失效的N啦！
",0.14999269220432743
"【报到】【衡水】pigzjq
",0.15428549896981014
"新人如何晋级
",0.38396500751579477
"福尼亚电池怎么卖呀
",0.36172859050903916
"[求助]我DM让不让学校知道呢，大家给点建议
",0.18290087217457662
"[求助]咱们家园有qq群吗？？
",0.1417471375330468
"大家买得诺和针头是否上涨
",0.14621859221999745
"大家有没有接到这个号码01086673564
",0.08055259459789699
"有谁知血白病是什么病
",0.3918292381677465
"[求助]用了五年的诺和笔出问题现在还可以保修吗
",0.1785460594491599
"[原创]福建省的糖友请加入本QQ群126906040
",0.22706693279032297
"[求助]这是骗子还是真实的，都被搞晕掉，大家瞧瞧
",0.19016816614667686
"[原创]最近大家有没有参与诺和关怀积分兑换礼品
",0.14974612664280407
"为什么有的话题回复不了
",0.11422510358340332
"胰岛素现在只能开两支
",0.3359087323836317
"福星亭
",0.23082833962758653
"化验结果请教
",0.2784174005786142
"请问做OGTT的流程
",0.26421313219499665
"求助，我的不解
",0.2011948246986348
"求助！！！
",0.05529377143705283
"虚心请教！
",0.13370192581392637
"请教化验结果
",0.2784174005786142
"请教陈大夫和那击梨
",0.24055756907923453
"答“永不放弃的晶晶 ”的提问
",0.17415478688646124
"大家对多尿与多饮关系的误区
",0.3914867815850629
"代谢紊乱
",0.3104160936911723
"本人照片
",0.38969917953009636
"小乖乖
",0.365987983461722
"万众一心，众志成城。
",0.3327318247915697
"希望大家都为糖友站出来
",0.3418381078091133
"真心招墓一位糖友
",0.35688577585721637
"贵州D友请报到
",0.23609394576805476
"有江西的糖友吗？？？
",0.14101147885954912
"求助
",0.19999999999999996
"一个可以马上就叫你上当的谎言！！
",0.09314233205652267
"[原创]征求一下意见?
",0.39117231629033555
"●●●●●●●●●陈大夫●● 帮忙看看该怎么办啊●●
",0.1977616548030563
"尿糖+++酮体++ 给点建议吧
",0.1966700108392263
"酮体高明天要住院了 预计要两个礼拜 病友们有没有知道要多少钱啊
",0.015605403088978287
"增敏剂需要一直吃么
",0.261780719360439
"孙玉求助
",0.1969307086207377
"成龙私家咖啡厅北京开业 亲自端托盘当服务生
",0.078761381548757
"网友拍摄纸老虎酷似“周老虎”(组图)
",0.32280939388314345
"富豪千金征婚豪掷50万续：网友指其用钱炒作
",0.03336579915086857
"一对让人寒心的乞讨学生
",0.14167337017344217
"大学生墙上涂鸦迎奥运
",0.28924909612001637
"博士后MM花光男友家财
",0.060966139964406585
"又见大学生涂鸦迎奥运
",0.23860749140987392
"大学食堂竟然如此浪费
",0.057030337246409823
"公务员冷热职位大比拼
",0.3636455286498561
"[原创]说下自己奇怪的得病原因
",0.16681563865963533
"《中国的药品安全监管状况》药品市场实施准入制
",0.22490855065460624
"通化东宝公司年产重组人胰岛素冻干粉3000公斤扩产项目投产典礼
",0.1516868358312844
"卫生部部长陈竺透露医改方案预计3月公布
",0.0425689748109922
"京沪高速47辆车连环相撞特大惨祸(部分人直接变成骷髅)
",0.09097943014001086
"食品药品监管局提醒医者注意吡格列酮膀胱癌风险
",0.0032626701381374135
"请问用诺和胰岛素有送血糖仪吗？
",0.2555963068415542
"40/60预混胰岛素
",0.1087738530061283
"[求助]俞老、陈大夫、各位糖友，我连续服二甲双胍5年了，是否会贫血，请帮看看？
",0.20192632571032187
"晚上睡不好觉是什么原因
",0.06391014611866175
"[原创]关于劳累
",0.23082833962758653
"我们可以吃木糖醇口香糖吗
",0.35820123888007427
"谈谈大家的得病经历，怎么发现，得病后的心情
",0.3081182822910169
"酮症酸中毒的处理
",0.3272723639641093
"帮帮忙
",0.3891768897407184
"询问
",0.31818181818181845
"请专家帮忙
",0.2876592148633035
"咨询各位一个问题
",0.29851949731045435
"用胰岛素的朋友眼睛是否出现屈光、模糊
",0.17957254061532057
"有用三诺安稳的机子没
",0.28972761663435553
"[求助]100年胶囊很纠结!
",0.18873860029093226
"[求助]尿微量高
",0.037577037221607656
"颈动脉粗5CM，汗……
",0.11866209863075883
"这里有没有卖福尼亚胰岛素泵耗材的？
",0.2557206476887277
"怎么回复别人的问题呀？
",0.15899361212365448
"什么食物吃了可以改善血液循环?
",0.2321578481031582
"怎么排掉胰岛素泵里的空气?
",0.1464525328188736
"关于泵内胰岛素的问题?
",0.35988691869438927
"关于天气对泵内胰岛素影响的问题?
",0.14571013564608903
"关于一型怎么办理医保问题?
",0.24790508881867745
"1型眼底问题？
",0.3390322588130601
"胰岛素咨询？
",0.2945477063520663
"气阴两虚？
",0.354001869432334
"短效胰岛素换超短效咨询？
",0.1179852150566777
"肚子扎针后有硬块怎么快些消掉？
",0.18024602837125092
"请问目前有没有这种胰岛素泵？
",0.03996831490086494
"福尼亚泵咨询？
",0.27320426429849565
"请教各位，泵用胰岛素短效换超短效
",0.10014591746860868
"[求助]泵换笔打咨询！
",0.042690449312265843
"[求助]关于打针部位？
",0.24239544530676715
"[求助]夏天胰岛素保存问题？
",0.1227560274649584
"[求助]关于DM补钙？
",0.04156783338022152
"[求助]来得时咨询？
",0.10442023443240356
"[求助]关于胰岛素笔放冰箱里，针头要不要取下？
",0.049151698998504134
"[求助]一型怎么增肥些？
",0.22064386254699664
"[求助]关于长效胰岛素的问题？
",0.37807258150573353
"新患者的几点疑问,请大家帮帮忙.
",0.062349890216422676
"大家有没有听说过李强这个人,他是不是骗子?
",0.08356783330568307
"建议大家不要长时间上网
",0.3178769533924387
